title:S34, start timestamp:1618540468.871155, stop timestamp:1618540579.454391, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14153     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618540468.871155,79.000000,0.000000,4216.922852,4880.512695,4177.948730,4083.589844,4155.384766,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.879070,80.000000,0.000000,4220.512695,4929.743652,4183.077148,4085.641113,4150.256348,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,40.000000,0.000000,0.744030,0.078125,0.613770,-0.252197,0.962417,0.191897,-0.240726,3.448902,-0.844305,13.913739
1618540468.886886,81.000000,0.000000,4231.282227,4980.512695,4181.538574,4086.153809,4166.153809,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.894702,82.000000,0.000000,4230.769043,4969.743652,4175.897461,4097.948730,4176.922852,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,41.000000,0.000000,0.744231,0.078125,0.613525,-0.252197,0.955581,0.191409,-0.227543,6.274226,-2.075813,13.957934
1618540468.902518,83.000000,0.000000,4213.846191,4958.974121,4166.666504,4105.641113,4171.282227,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.910334,84.000000,0.000000,4204.615234,4957.436035,4166.666504,4086.153809,4161.025879,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,42.000000,0.000000,0.744030,0.078125,0.613770,-0.252197,0.962417,0.195804,-0.238285,6.902926,0.644014,13.997709
1618540468.918150,85.000000,0.000000,4203.077148,4889.743652,4178.461426,4075.384521,4146.153809,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.925965,86.000000,0.000000,4200.512695,4885.128418,4175.897461,4092.820557,4133.846191,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,43.000000,0.000000,0.744030,0.078125,0.613770,-0.252197,0.962905,0.194339,-0.230472,7.289310,-0.796141,14.033507
1618540468.933781,87.000000,0.000000,4207.179688,4978.974121,4154.871582,4101.025879,4141.538574,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.941697,88.000000,0.000000,4216.922852,4980.000000,4150.256348,4084.102539,4155.384766,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,1.000000,66.666664,4.000000,1.000000,4.000000,3.000000,4.000000,44.000000,0.000000,0.744138,0.077881,0.613770,-0.251953,0.963394,0.186038,-0.237308,7.756687,1.616272,14.065725
1618540468.949513,89.000000,0.000000,4216.410156,4921.025879,4168.717773,4069.743652,4147.179688,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.957329,90.000000,0.000000,4213.333496,4940.000000,4178.461426,4081.025635,4139.487305,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,45.000000,0.000000,0.744138,0.077881,0.613770,-0.251953,0.961929,0.194827,-0.238285,8.117510,-0.040739,14.034906
1618540468.965144,91.000000,0.000000,4216.922852,4953.846191,4170.256348,4103.589844,4153.846191,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.972960,92.000000,0.000000,4220.000000,4937.948730,4162.563965,4100.512695,4164.615234,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,46.000000,0.000000,0.744030,0.078125,0.613770,-0.252197,0.962905,0.194339,-0.230472,4.554252,2.475580,14.066984
1618540468.980776,93.000000,0.000000,4213.846191,4993.846191,4164.615234,4076.923096,4153.333496,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540468.988592,94.000000,0.000000,4206.666504,4975.384766,4173.333496,4071.281982,4135.897461,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,47.000000,0.000000,0.744138,0.077881,0.613770,-0.251953,0.961929,0.194827,-0.238285,5.235319,0.732638,14.036039
1618540468.996408,95.000000,0.000000,4204.102539,4869.230957,4170.256348,4093.333252,4135.384766,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540469.004324,96.000000,0.000000,4199.487305,4918.974121,4148.205078,4115.384766,4146.666504,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,48.000000,0.000000,0.744339,0.077881,0.613525,-0.251953,0.960952,0.184085,-0.241703,7.822186,-0.836010,14.008189
1618540469.012139,97.000000,0.000000,4190.769043,5034.871582,4134.358887,4105.128418,4147.179688,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540469.019955,98.000000,0.000000,4191.794922,4987.692383,4147.179688,4081.025635,4136.410156,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,49.000000,0.000000,0.744112,0.078125,0.613770,-0.251953,0.960464,0.196292,-0.231937,8.236275,1.700021,13.863493
1618540469.027771,99.000000,0.000000,4201.025879,4881.538574,4163.077148,4080.512939,4136.410156,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540469.035587,100.000000,0.000000,4207.179688,4927.179688,4154.358887,4096.922852,4143.589844,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,50.000000,0.000000,0.744169,0.078369,0.613770,-0.251709,0.970718,0.175784,-0.236820,8.489324,0.154266,13.912712
1618540469.043403,101.000000,0.000000,4208.717773,5036.922852,4142.051270,4116.922852,4150.256348,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
1618540469.051219,102.000000,0.000000,4208.717773,4994.871582,4147.179688,4121.025879,4161.025879,450.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,51.000000,0.000000,0.744169,0.078369,0.613770,-0.251709,0.956558,0.197757,-0.243168,6.743161,2.591269,13.897194
1618540469.059034,103.000000,0.000000,4206.666504,4885.128418,4155.897461,4097.436035,4153.846191,16196.000000,3.000000,73.000000,,,,0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,75.000000,,,,,,,,,,,,,,,,,,,
