title:S15, start timestamp:1618379253.568175, stop timestamp:1618379364.514252, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14196     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618379253.568175,119.000000,0.000000,4232.307617,4223.589844,4178.461426,4149.230957,4208.717773,16273.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.576091,120.000000,0.000000,4231.794922,4238.461426,4181.025879,4155.897461,4208.205078,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,60.000000,0.000000,0.342471,0.551270,0.336426,-0.682373,0.992203,0.090333,-0.171389,-13.181330,12.700703,58.279827
1618379253.583906,121.000000,0.000000,4238.461426,4241.025879,4189.743652,4177.948730,4225.641113,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.591623,122.000000,0.000000,4236.410156,4232.820313,4191.282227,4172.820313,4227.692383,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,61.000000,0.000000,0.342711,0.551270,0.336182,-0.682373,0.982925,0.069825,-0.169436,-13.298766,10.832479,58.852089
1618379253.599439,123.000000,0.000000,4229.230957,4231.794922,4181.025879,4160.000000,4215.384766,16273.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.607255,124.000000,0.000000,4233.846191,4230.769043,4179.487305,4165.128418,4215.384766,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,62.000000,0.000000,0.342711,0.551270,0.336182,-0.682373,0.990250,0.089357,-0.161135,-13.165196,9.151077,59.367123
1618379253.615071,125.000000,0.000000,4243.077148,4234.871582,4190.769043,4175.897461,4223.077148,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.622887,126.000000,0.000000,4242.563965,4233.333496,4191.794922,4171.794922,4224.615234,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,63.000000,0.000000,0.342711,0.551270,0.336182,-0.682373,0.984390,0.073732,-0.173831,-13.104799,7.697631,59.890472
1618379253.630703,127.000000,0.000000,4237.436035,4222.563965,4181.025879,4165.641113,4215.384766,233.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,
1618379253.638419,0.000000,0.000000,4235.384766,4228.205078,4177.436035,4173.846191,4209.230957,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,0.342950,0.551270,0.335938,-0.682373,0.995132,0.075196,-0.177249,-13.110258,10.217713,60.301670
1618379253.646235,1.000000,0.000000,4230.769043,4236.410156,4178.461426,4172.307617,4215.897461,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.654051,2.000000,0.000000,4224.102539,4230.769043,4172.307617,4154.358887,4217.948730,16199.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.342558,0.551514,0.335938,-0.682373,0.979995,0.070802,-0.173831,-13.174985,8.657603,60.791378
1618379253.661867,3.000000,0.000000,4219.487305,4226.153809,4164.102539,4149.230957,4203.077148,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.669684,4.000000,0.000000,4216.922852,4225.641113,4159.487305,4155.384766,4190.256348,16079.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,2.000000,0.000000,0.342310,0.551514,0.335693,-0.682617,1.002457,0.068849,-0.168948,-13.293056,7.313320,61.052666
1618379253.677500,5.000000,0.000000,4214.358887,4221.538574,4159.487305,4154.871582,4194.871582,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.685416,6.000000,0.000000,4220.512695,4228.205078,4168.205078,4161.025879,4210.769043,16234.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,3.000000,0.000000,0.342310,0.551514,0.335693,-0.682617,0.992203,0.089357,-0.172366,-13.219872,9.871834,59.433552
1618379253.693233,7.000000,0.000000,4234.358887,4230.769043,4172.307617,4167.692383,4219.487305,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379253.701049,8.000000,0.000000,4232.820313,4211.282227,4158.461426,4141.538574,4210.769043,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,4.000000,0.000000,0.342310,0.551514,0.335693,-0.682617,0.988785,0.088380,-0.179202,-13.333454,8.286496,59.890442
