title:S32, start timestamp:1618539828.366985, stop timestamp:1618539939.314245, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14197     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618539828.366985,43.000000,0.000000,3526.666748,4805.128418,3867.179443,3980.512939,3715.384521,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.374703,44.000000,0.000000,3531.281982,4790.256348,3882.051270,3987.179443,3724.102539,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,22.000000,0.000000,0.669236,0.222900,0.581543,-0.405273,0.961929,0.162112,-0.221683,2.625418,4.634590,14.088551
1618539828.382520,45.000000,0.000000,3541.025635,4811.794922,3900.512939,3990.769287,3732.307617,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.390337,46.000000,0.000000,3538.974365,4811.794922,3900.000000,3990.256348,3728.718018,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,23.000000,0.000000,0.669384,0.222900,0.581543,-0.405029,0.979995,0.169924,-0.223148,5.413460,2.915008,14.115264
1618539828.398154,47.000000,0.000000,3532.820557,4801.025879,3889.230713,3987.692383,3728.205078,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.405971,48.000000,0.000000,3533.333252,4753.333496,3883.076904,3988.718018,3727.179443,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,24.000000,0.000000,0.669302,0.223145,0.581543,-0.405029,0.969741,0.163577,-0.219730,7.803067,1.307569,14.079492
1618539828.413788,49.000000,0.000000,3538.974365,4731.282227,3886.153809,3989.230713,3719.487061,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.421605,50.000000,0.000000,3546.153809,4773.846191,3897.435791,3987.179443,3723.589844,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,25.000000,0.000000,0.669662,0.223145,0.581299,-0.404785,0.966323,0.149416,-0.210452,8.159252,-0.079311,14.047296
1618539828.429422,51.000000,0.000000,3551.794922,4819.487305,3897.435791,3977.435791,3734.871826,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.437239,52.000000,0.000000,3547.179443,4826.153809,3884.615479,3964.102539,3727.692383,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,26.000000,0.000000,0.669581,0.223389,0.581299,-0.404785,0.978042,0.157717,-0.223148,8.420003,-1.387318,14.078135
1618539828.444956,53.000000,0.000000,3544.102539,4785.128418,3878.974365,3965.128174,3721.538574,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.452772,54.000000,0.000000,3549.743652,4754.358887,3880.000000,3974.871826,3727.692383,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,27.000000,0.000000,0.669499,0.223633,0.581299,-0.404785,0.976089,0.164553,-0.234867,8.594864,1.263660,14.046075
1618539828.460589,55.000000,0.000000,3547.692383,4760.512695,3876.410156,3979.487061,3720.000000,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.468406,56.000000,0.000000,3546.666748,4790.769043,3875.384521,3978.461426,3713.846191,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,28.000000,0.000000,0.669647,0.223633,0.581299,-0.404541,0.967300,0.153811,-0.225101,8.871870,-0.059014,14.077036
1618539828.476223,57.000000,0.000000,3555.897461,4836.922852,3877.435791,3976.410156,3723.076904,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.484040,58.000000,0.000000,3562.564209,4802.051270,3876.923096,3976.923096,3725.641113,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,29.000000,0.000000,0.669647,0.223633,0.581299,-0.404541,0.966812,0.140139,-0.228031,5.292991,2.638579,14.045086
1618539828.491856,59.000000,0.000000,3564.102539,4724.615234,3881.025635,3976.410156,3720.512939,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.499673,60.000000,0.000000,3570.769287,4755.897461,3891.794922,3969.230713,3723.076904,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,30.000000,0.000000,0.669647,0.223633,0.581299,-0.404541,0.970718,0.160159,-0.219242,3.986092,1.118599,14.016331
1618539828.507390,61.000000,0.000000,3579.487061,4813.846191,3895.897461,3967.179443,3725.128174,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.515207,62.000000,0.000000,3586.666748,4797.948730,3892.820557,3972.820557,3716.410156,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,31.000000,0.000000,0.669565,0.223877,0.581299,-0.404541,0.968765,0.169924,-0.220218,4.664160,-0.309199,13.990451
1618539828.523024,63.000000,0.000000,3600.000000,4784.102539,3897.435791,3971.794922,3704.615479,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.530841,64.000000,0.000000,3614.358887,4751.282227,3904.615479,3972.307617,3690.769287,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,32.000000,0.000000,0.669565,0.223877,0.581299,-0.404541,0.973648,0.162600,-0.224125,7.248327,-1.474587,13.967159
1618539828.538658,65.000000,0.000000,3615.897461,4722.563965,3898.974365,3977.948730,3675.384521,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.546475,66.000000,0.000000,3616.410156,4757.436035,3893.333252,3977.948730,3672.820557,16251.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,33.000000,0.000000,0.669647,0.223633,0.581299,-0.404541,0.970718,0.160159,-0.219242,3.771988,1.364563,13.886381
1618539828.554292,67.000000,0.000000,3620.000000,4785.128418,3898.461426,3975.384521,3674.871826,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618539828.562110,68.000000,0.000000,3620.512939,4780.512695,3907.179443,3974.358887,3669.230713,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,34.000000,0.000000,0.669565,0.223877,0.581299,-0.404541,0.973648,0.162600,-0.224125,6.445373,0.031800,13.873497
