title:S14, start timestamp:1618379031.226955, stop timestamp:1618379142.242201, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14210     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618379094.771229,22.000000,0.000000,4263.077148,4253.846191,4190.769043,4173.846191,4240.000000,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,11.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.992203,0.074220,-0.163088,-13.598833,17.319265,54.917778
1618379094.779146,23.000000,0.000000,4262.563965,4256.922852,4201.538574,4172.307617,4242.051270,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.786964,24.000000,0.000000,4267.692383,4255.384766,4206.153809,4173.333496,4241.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,12.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.983413,0.078126,-0.171878,-13.614703,18.936998,54.091599
1618379094.794782,25.000000,0.000000,4256.410156,4245.641113,4196.922852,4168.717773,4229.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.802600,26.000000,0.000000,4244.615234,4238.461426,4181.025879,4165.128418,4226.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,13.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.990250,0.070802,-0.171389,-13.509356,16.624592,55.142498
1618379094.810418,27.000000,0.000000,4246.153809,4238.974121,4172.820313,4162.051270,4227.692383,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.818236,28.000000,0.000000,4245.641113,4238.461426,4176.922852,4154.358887,4224.615234,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,14.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.997086,0.074220,-0.161135,-13.593988,14.483609,56.088306
1618379094.826054,29.000000,0.000000,4245.641113,4242.051270,4188.717773,4156.922852,4225.128418,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.833872,30.000000,0.000000,4247.692383,4245.641113,4195.897461,4163.077148,4227.692383,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,15.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.992691,0.088380,-0.175784,-13.550528,12.437095,56.999352
1618379094.841789,31.000000,0.000000,4246.153809,4243.589844,4188.717773,4155.897461,4227.692383,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.849606,32.000000,0.000000,4248.717773,4243.589844,4184.615234,4152.820313,4228.205078,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,16.000000,0.000000,0.296713,0.571045,0.296143,-0.705811,0.984390,0.082521,-0.170901,-13.511413,10.595231,57.699661
1618379094.857523,33.000000,0.000000,4254.871582,4246.153809,4195.897461,4162.051270,4232.307617,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
