title:S33, start timestamp:1618540017.296855, stop timestamp:1618540128.145181, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14184     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618540017.375218,37.000000,0.000000,4251.794922,4915.897461,4188.717773,4185.128418,4214.871582,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.383035,38.000000,0.000000,4253.846191,4900.512695,4184.102539,4181.538574,4214.358887,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,19.000000,0.000000,0.731742,0.158691,0.592529,-0.297119,0.966323,0.087404,-0.248539,-0.565184,3.205705,14.999139
1618540017.390851,39.000000,0.000000,4254.871582,4844.615234,4189.743652,4184.615234,4210.769043,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.398667,40.000000,0.000000,4255.897461,4883.589844,4199.487305,4196.922852,4213.846191,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,20.000000,0.000000,0.731689,0.158936,0.592529,-0.297119,0.978042,0.105470,-0.248539,0.627827,5.517011,14.874979
1618540017.406483,41.000000,0.000000,4260.000000,4940.000000,4204.102539,4200.000000,4224.102539,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.414300,42.000000,0.000000,4255.897461,4916.922852,4202.051270,4187.692383,4220.000000,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,21.000000,0.000000,0.731742,0.158691,0.592529,-0.297119,0.966323,0.087404,-0.248539,-0.033110,3.709187,14.882865
1618540017.422216,43.000000,0.000000,4246.153809,4900.512695,4195.897461,4187.692383,4205.641113,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.430033,44.000000,0.000000,4252.820313,4908.717773,4188.717773,4203.077148,4213.846191,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,22.000000,0.000000,0.731742,0.158691,0.592529,-0.297119,0.971695,0.114748,-0.246098,1.286139,2.201777,14.830148
1618540017.437849,45.000000,0.000000,4261.025879,4862.563965,4194.358887,4197.948730,4227.692383,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.445666,46.000000,0.000000,4258.461426,4797.948730,4209.230957,4194.871582,4218.974121,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,23.000000,0.000000,0.731742,0.158691,0.592529,-0.297119,0.968277,0.092775,-0.250980,4.447371,0.904922,14.842517
1618540017.453482,47.000000,0.000000,4257.948730,4870.769043,4213.846191,4214.358887,4211.282227,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.461299,48.000000,0.000000,4261.025879,4988.205078,4216.410156,4222.051270,4220.512695,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,24.000000,0.000000,0.731742,0.158691,0.592529,-0.297119,0.985367,0.112795,-0.249027,1.490388,3.386491,14.793834
1618540017.469116,49.000000,0.000000,4261.025879,4974.358887,4217.948730,4210.256348,4229.743652,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.476932,50.000000,0.000000,4256.410156,4876.922852,4205.641113,4197.948730,4222.563965,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,25.000000,0.000000,0.731689,0.158936,0.592529,-0.297119,0.976089,0.113771,-0.247562,4.750825,1.851534,14.929465
1618540017.484848,51.000000,0.000000,4245.128418,4827.179688,4188.205078,4198.461426,4207.179688,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.492665,52.000000,0.000000,4236.410156,4864.102539,4182.563965,4201.538574,4201.025879,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,26.000000,0.000000,0.731636,0.159180,0.592529,-0.297119,0.970230,0.097658,-0.253422,5.711311,0.589704,14.812272
1618540017.500481,53.000000,0.000000,4236.410156,4935.384766,4181.025879,4198.974121,4203.077148,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.508297,54.000000,0.000000,4237.436035,4931.282227,4181.025879,4191.282227,4206.666504,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,27.000000,0.000000,0.731636,0.159180,0.592529,-0.297119,0.957534,0.113771,-0.245609,6.396303,-0.665573,14.826429
1618540017.516114,55.000000,0.000000,4238.974121,4837.948730,4186.153809,4193.333496,4218.461426,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.523930,56.000000,0.000000,4242.051270,4804.615234,4187.179688,4196.410156,4225.128418,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,28.000000,0.000000,0.731735,0.159180,0.592529,-0.296875,0.971695,0.093263,-0.241703,5.098704,2.092675,14.958801
1618540017.531746,57.000000,0.000000,4246.153809,4907.179688,4182.051270,4187.179688,4210.769043,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.539663,58.000000,0.000000,4252.820313,4973.333496,4186.666504,4184.102539,4207.692383,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,29.000000,0.000000,0.731735,0.159180,0.592529,-0.296875,0.967788,0.111818,-0.239750,5.785141,0.627285,14.898490
1618540017.547479,59.000000,0.000000,4257.436035,4895.897461,4195.384766,4191.282227,4220.000000,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.555296,60.000000,0.000000,4256.410156,4849.230957,4189.230957,4190.769043,4203.589844,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,30.000000,0.000000,0.731834,0.159180,0.592529,-0.296631,0.965347,0.110842,-0.236332,6.582380,-0.751381,14.904025
1618540017.563112,61.000000,0.000000,4250.769043,4883.077148,4186.666504,4181.538574,4162.051270,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.570929,62.000000,0.000000,4244.102539,4920.512695,4199.487305,4178.461426,4143.077148,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,31.000000,0.000000,0.731834,0.159180,0.592529,-0.296631,0.959487,0.104494,-0.244633,5.266173,1.955633,14.849192
1618540017.578745,63.000000,0.000000,4247.179688,4906.153809,4204.615234,4181.538574,4152.307617,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.586562,64.000000,0.000000,4259.487305,4843.589844,4197.436035,4187.179688,4163.077148,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,32.000000,0.000000,0.731887,0.158936,0.592529,-0.296631,0.963882,0.100099,-0.248539,5.935863,4.272315,14.919472
1618540017.594379,65.000000,0.000000,4266.666504,4855.897461,4208.205078,4194.358887,4164.102539,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.602195,66.000000,0.000000,4264.102539,4927.692383,4225.128418,4195.897461,4162.563965,16229.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,33.000000,0.000000,0.731887,0.158936,0.592529,-0.296631,0.974136,0.092775,-0.246098,6.598399,6.476960,14.982724
1618540017.610112,67.000000,0.000000,4256.922852,4916.410156,4216.410156,4187.179688,4157.436035,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.617928,68.000000,0.000000,4261.025879,4845.128418,4208.205078,4185.641113,4147.692383,0.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,34.000000,0.000000,0.731841,0.158691,0.592529,-0.296875,0.968277,0.092775,-0.260746,7.254498,4.573141,14.920020
1618540017.625745,69.000000,0.000000,4279.487305,4872.307617,4215.384766,4197.948730,4149.743652,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.633561,70.000000,0.000000,4282.563965,4901.538574,4220.000000,4202.563965,4151.282227,16204.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,35.000000,0.000000,0.731841,0.158691,0.592529,-0.296875,0.971206,0.104982,-0.249027,7.785171,2.919519,14.923403
1618540017.641378,71.000000,0.000000,4271.794922,4873.846191,4220.512695,4200.512695,4146.153809,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.649194,72.000000,0.000000,4268.205078,4917.948730,4221.025879,4196.922852,4145.128418,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,36.000000,0.000000,0.731841,0.158691,0.592529,-0.296875,0.968277,0.119142,-0.242679,8.322592,1.550891,14.926446
1618540017.657011,73.000000,0.000000,4266.153809,4928.717773,4209.743652,4194.871582,4134.358887,16097.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.664827,74.000000,0.000000,4252.307617,4842.563965,4191.794922,4186.666504,4105.128418,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,37.000000,0.000000,0.731841,0.158691,0.592529,-0.296875,0.966812,0.107912,-0.251957,8.806271,0.199495,14.929186
1618540017.672644,75.000000,0.000000,4246.666504,4829.743652,4187.692383,4177.436035,4083.589844,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.680561,76.000000,0.000000,4258.974121,4946.666504,4189.743652,4178.974121,4088.718018,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,38.000000,0.000000,0.731841,0.158691,0.592529,-0.296875,0.973159,0.116213,-0.236820,5.233952,2.811421,14.991467
1618540017.688377,77.000000,0.000000,4267.179688,4990.769043,4192.307617,4188.717773,4093.333252,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.696194,78.000000,0.000000,4270.769043,4927.179688,4195.897461,4195.384766,4097.948730,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,39.000000,0.000000,0.731894,0.158447,0.592529,-0.296875,0.974136,0.112306,-0.241703,7.880771,1.274156,14.987704
1618540017.704011,79.000000,0.000000,4277.436035,4873.333496,4198.974121,4190.769043,4106.666504,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.711828,80.000000,0.000000,4275.384766,4845.128418,4205.128418,4189.743652,4101.025879,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,40.000000,0.000000,0.731894,0.158447,0.592529,-0.296875,0.972183,0.110842,-0.240726,8.408632,-0.049567,14.984318
1618540017.719645,81.000000,0.000000,4267.179688,4899.487305,4206.666504,4196.410156,4094.358887,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.727461,82.000000,0.000000,4271.282227,4943.589844,4203.589844,4195.897461,4094.871826,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,41.000000,0.000000,0.731894,0.158447,0.592529,-0.296875,0.972183,0.114260,-0.255375,8.943522,-1.181102,14.921455
1618540017.735278,83.000000,0.000000,4284.102539,4873.846191,4200.512695,4190.256348,4090.769287,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.743095,84.000000,0.000000,4283.077148,4879.487305,4202.051270,4189.230957,4080.512939,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,42.000000,0.000000,0.731894,0.158447,0.592529,-0.296875,0.971695,0.098146,-0.241703,9.365108,-2.498560,14.924694
1618540017.750912,85.000000,0.000000,4276.922852,4972.307617,4209.230957,4192.820313,4068.205078,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.758827,86.000000,0.000000,4275.384766,4910.256348,4213.333496,4193.846191,4063.589844,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,43.000000,0.000000,0.731795,0.158447,0.592773,-0.296631,0.958022,0.097169,-0.250004,9.744535,0.263541,15.107055
1618540017.766643,87.000000,0.000000,4275.384766,4777.436035,4209.743652,4197.436035,4067.692383,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.774560,88.000000,0.000000,4275.384766,4826.153809,4209.743652,4208.717773,4070.256348,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,0.937500,66.666664,4.000000,0.000000,4.000000,4.000000,4.000000,44.000000,0.000000,0.731795,0.158447,0.592773,-0.296631,0.968277,0.101564,-0.235355,6.198021,2.869063,15.031918
1618540017.782376,89.000000,0.000000,4271.794922,4934.358887,4213.333496,4212.820313,4068.718018,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.790192,90.000000,0.000000,4267.692383,4939.487305,4201.538574,4195.384766,4066.666748,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,45.000000,0.000000,0.731795,0.158447,0.592773,-0.296631,0.976089,0.116701,-0.247562,3.006158,5.333663,15.203556
1618540017.798008,91.000000,0.000000,4266.666504,4893.846191,4189.743652,4185.641113,4064.102539,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.805825,92.000000,0.000000,4268.205078,4854.358887,4195.384766,4199.487305,4066.153809,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,46.000000,0.000000,0.731993,0.158447,0.592529,-0.296631,0.974136,0.103029,-0.242679,5.875757,3.544174,15.238400
1618540017.813641,93.000000,0.000000,4275.384766,4875.384766,4203.077148,4208.717773,4075.897461,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.821558,94.000000,0.000000,4276.410156,4949.743652,4206.153809,4200.000000,4073.846191,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,47.000000,0.000000,0.731742,0.158691,0.592773,-0.296631,0.975601,0.106447,-0.231937,6.484488,1.933634,15.269760
1618540017.829375,95.000000,0.000000,4262.051270,4960.000000,4206.153809,4198.461426,4061.025635,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.837191,96.000000,0.000000,4249.230957,4906.153809,4202.563965,4208.717773,4071.281982,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,48.000000,0.000000,0.731841,0.158691,0.592773,-0.296387,0.958999,0.104982,-0.240726,9.125885,0.484148,15.297983
1618540017.845008,97.000000,0.000000,4254.358887,4901.025879,4205.128418,4213.846191,4095.384521,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.852825,98.000000,0.000000,4258.974121,4914.358887,4208.717773,4215.897461,4106.153809,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,49.000000,0.000000,0.731841,0.158691,0.592773,-0.296387,0.975601,0.111818,-0.246586,11.323695,-0.760574,15.203753
1618540017.860642,99.000000,0.000000,4253.333496,4906.666504,4208.717773,4223.077148,4104.615234,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.868459,100.000000,0.000000,4249.230957,4898.974121,4214.871582,4231.282227,4108.205078,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,50.000000,0.000000,0.731894,0.158447,0.592773,-0.296387,0.978042,0.097169,-0.246586,11.626895,-1.880824,15.238578
1618540017.876275,101.000000,0.000000,4236.410156,4890.256348,4215.384766,4230.769043,4108.717773,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.884092,102.000000,0.000000,4223.589844,4863.077148,4212.307617,4222.563965,4099.487305,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,51.000000,0.000000,0.731841,0.158691,0.592773,-0.296387,0.958999,0.104982,-0.240726,9.746421,-2.948864,15.210104
1618540017.891909,103.000000,0.000000,4232.820313,4852.307617,4218.974121,4224.615234,4103.077148,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.899726,104.000000,0.000000,4243.589844,4875.897461,4218.974121,4226.666504,4111.282227,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,52.000000,0.000000,0.731894,0.158447,0.592773,-0.296387,0.978042,0.097169,-0.246586,10.207347,-3.850285,15.244293
1618540017.907642,105.000000,0.000000,4243.077148,4910.256348,4213.333496,4220.000000,4113.846191,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.915459,106.000000,0.000000,4246.666504,4904.102539,4221.538574,4222.563965,4117.436035,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,53.000000,0.000000,0.731894,0.158447,0.592773,-0.296387,0.978042,0.117678,-0.243656,8.468828,-4.721379,15.215248
1618540017.923275,107.000000,0.000000,4257.436035,4848.205078,4230.769043,4229.743652,4122.563965,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.931092,108.000000,0.000000,4262.563965,4905.128418,4232.307617,4231.794922,4131.794922,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,54.000000,0.000000,0.731894,0.158447,0.592773,-0.296387,0.972183,0.103517,-0.235843,10.851975,-5.385733,15.069477
1618540017.938908,109.000000,0.000000,4266.153809,4950.769043,4235.384766,4232.307617,4139.487305,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.946725,110.000000,0.000000,4262.051270,4852.307617,4234.871582,4234.358887,4137.436035,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,55.000000,0.000000,0.731894,0.158447,0.592773,-0.296387,0.957046,0.116213,-0.231937,13.176253,-5.983652,14.998097
1618540017.954541,111.000000,0.000000,4238.974121,4814.358887,4229.743652,4227.179688,4118.461426,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.962358,112.000000,0.000000,4228.205078,4873.846191,4233.333496,4221.025879,4100.000000,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,56.000000,0.000000,0.731947,0.158203,0.592773,-0.296387,0.971695,0.104005,-0.249027,11.081028,-2.753411,14.874042
1618540017.970275,113.000000,0.000000,4229.743652,4940.000000,4233.846191,4224.615234,4096.922852,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.978092,114.000000,0.000000,4224.615234,4920.512695,4225.128418,4221.538574,4096.922852,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,57.000000,0.000000,0.731947,0.158203,0.592773,-0.296387,0.966812,0.114260,-0.248051,9.434587,-3.734192,14.941836
1618540017.985908,115.000000,0.000000,4221.025879,4874.358887,4217.948730,4210.769043,4096.410156,16221.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,,,,,,,,,,,,
1618540017.993725,116.000000,0.000000,4226.666504,4894.358887,4216.410156,4206.153809,4103.077148,450.000000,3.000000,73.000000,,,,0.000000,4.000000,0.000000,4.000000,4.000000,4.000000,66.666664,,,,,,,,58.000000,0.000000,0.731947,0.158203,0.592773,-0.296387,0.973648,0.105959,-0.251469,7.892975,-4.557080,14.823406
